GenomeID	Genome_Mb
648166	2.08688
1674080	2.08688
887641	2.08688
4323393	2.08688
4468493	2.08688
3713342	2.08688
4445790	2.08688
4324451	2.08688
4480954	2.08688
4441325	2.08688
349872	2.08688
4425558	2.08688
4305065	2.08688
4308035	2.08688
4364083	2.08688
1727065	2.08688
3407514	2.08688
4058517	2.08688
4420973	2.08688
4440932	2.08688
4328005	2.08688
4458516	2.08688
1727058	2.08688
1907402	2.08688
3134219	2.08688
4377049	2.08688
2431807	2.08688
2326202	2.08688
4028555	2.08688
4404428	2.08688
2870674	2.08688
2281721	2.08688
3034084	2.08688
2712845	2.08688
4436304	2.08688
3761469	2.08688
4377057	2.08688
3347704	2.08688
4372289	2.08688
1644100	2.08688
2366572	2.08688
4403983	2.08688
3166865	2.08688
2773267	2.08688
3346595	2.08688
3464422	2.08688
2675560	2.08688
4013055	2.08688
4013059	2.08688
4395161	2.08688
2894144	2.08688
1644445	2.08688
4408196	2.08688
4425000	2.08688
3159131	2.08688
4249306	2.08688
3746479	2.08688
4403425	2.08688
2702711	2.08688
3052508	2.08688
3746478	2.08688
1572100	2.08688
4368816	2.08688
4359591	2.08688
2203277	2.08688
3464417	2.08688
4027259	2.08688
152870	2.08688
1086722	2.08688
4428955	2.08688
4303589	2.08688
4317381	2.08688
4317383	2.08688
4427029	2.08688
4312623	2.08688
4330075	2.08688
4420161	2.08688
4375080	2.08688
4377713	2.08688
4079463	2.08688
4467887	2.08688
4330074	2.08688
4326791	2.08688
4309714	2.08688
4324638	2.08688
4312891	2.08688
4463382	2.08688
3423340	2.08688
870226	2.08688
616616	2.08688
4449794	2.08688
1507389	2.08688
4305810	2.08688
938414	2.08688
4439032	2.08688
993258	2.08688
4478630	2.08688
4452542	2.08688
4394666	2.08688
4458387	2.08688
4320230	2.08688
4471316	2.08688
4364041	2.08688
4445509	2.08688
4390405	2.08688
4314337	2.08688
4348776	2.08688
4392610	2.08688
4410351	2.08688
4307597	2.08688
4433987	2.08688
4433356	2.08688
4315285	2.08688
4395410	2.08688
4303560	2.08688
4401604	2.08688
4296221	2.08688
4457137	2.08688
4424077	2.08688
4410039	2.08688
4451184	2.08688
4474701	2.08688
4429485	2.08688
4302525	2.08688
4432650	2.08688
4365103	2.08688
4302373	2.08688
4310150	2.08688
4405795	2.08688
4344538	2.08688
4299853	2.08688
4423654	2.08688
4299436	2.08688
4349366	2.08688
4296024	2.08688
4307845	2.08688
4317706	2.08688
4451260	2.08688
4315586	2.08688
4299575	2.08688
4309748	2.08688
4401763	2.08688
4462763	2.08688
4437341	2.08688
4330187	2.08688
4326483	2.08688
4320200	2.08688
4414921	2.08688
4392147	2.08688
4301915	2.08688
4310524	2.08688
4316545	2.08688
4446965	2.08688
4309751	2.08688
4295216	2.08688
4482125	2.08688
973142	2.08688
372475	2.08688
424000	2.08688
394016	2.08688
391973	2.08688
448954	2.08688
968581	2.08688
960691	2.08688
4476691	2.08688
1916970	2.08688
1019356	2.08688
662683	2.08688
976438	2.08688
867346	2.08688
3786224	2.08688
1885946	2.08688
4471091	2.08688
4353127	2.08688
2418021	2.08688
2900643	2.08688
2921212	2.08688
4424279	2.08688
4482633	2.08688
4306776	2.08688
4466008	2.08688
4315176	2.08688
4461598	2.08688
2738559	2.08688
2697485	2.08688
2746063	2.08688
4303114	2.08688
1759712	2.08688
920334	2.08688
2862781	2.08688
4403646	2.08688
4305794	2.08688
4395327	2.08688
4360419	2.08688
4322907	2.08688
4306157	2.08688
4423652	2.08688
3593599	2.08688
2355636	2.08688
4363041	2.08688
4386904	2.08688
3643728	2.08688
3754347	2.08688
1616010	2.08688
1808394	2.08688
4239827	2.08688
4367710	2.08688
3367600	2.08688
900017	2.08688
1026955	2.08688
4468130	2.08688
1066996	2.08688
3311091	2.08688
939029	2.08688
974404	2.08688
2203275	2.08688
923591	2.08688
891801	2.08688
868353	2.08688
965061	2.08688
883789	2.08688
858656	2.08688
1005867	2.08688
941366	2.08688
976101	2.08688
1047478	2.08688
918570	2.08688
648984	2.08688
1096720	2.08688
622238	2.08688
1001512	2.08688
792755	2.08688
984922	2.08688
682398	2.08688
1012592	2.08688
679726	2.08688
1097460	2.08688
674249	2.08688
927332	2.08688
797214	2.08688
925726	2.08688
632726	2.08688
1041231	2.08688
662622	2.08688
875721	2.08688
679239	2.08688
937733	2.08688
667558	2.08688
991687	2.08688
666269	2.08688
974300	2.08688
801774	2.08688
1096704	2.08688
676315	2.08688
435731	2.08688
426979	2.08688
376205	2.08688
881887	2.08688
1074768	2.08688
716318	2.08688
904524	2.08688
754513	2.08688
933885	2.08688
3138133	2.08688
4342219	2.08688
4367729	2.08688
4308278	2.08688
1074580	2.08688
633732	2.08688
4300007	2.08688
4306346	2.08688
4310748	2.08688
4323045	2.08688
935028	2.08688
612960	2.08688
2221457	2.08688
4321549	2.08688
4464964	2.08688
4307840	2.08688
4335015	2.08688
4409835	2.08688
4300954	2.08688
4298609	2.08688
4299110	2.08688
4391018	2.08688
4303585	2.08688
4419338	2.08688
4437117	2.08688
4437120	2.08688
4436332	2.08688
4433922	2.08688
4307603	2.08688
4314380	2.08688
4432649	2.08688
4318992	2.08688
4448283	2.08688
4377435	2.08688
4451264	2.08688
4390402	2.08688
4389253	2.08688
4305999	2.08688
4299589	2.08688
4431357	2.08688
4301345	2.08688
4320716	2.08688
4368422	2.08688
4333538	2.08688
4307917	2.08688
4388846	2.08688
4315627	2.08688
4318447	2.08688
4475121	2.08688
4418014	2.08688
4300191	2.08688
4340235	2.08688
4315516	2.08688
4294640	2.08688
4296107	2.08688
4418485	2.08688
4429461	2.08688
4357690	2.08688
4384556	2.08688
4424792	2.08688
4482371	2.08688
4454323	2.08688
4334704	2.08688
4350441	2.08688
4453292	2.08688
4381940	2.08688
4318993	2.08688
4350062	2.08688
4306874	2.08688
4449366	2.08688
4442175	2.08688
4416684	2.08688
4433361	2.08688
4381942	2.08688
4324459	2.08688
4308786	2.08688
4319401	2.08688
4296954	2.08688
4300321	2.08688
4475826	2.08688
4305335	2.08688
4309284	2.08688
4458764	2.08688
4458769	2.08688
4389280	2.08688
4360734	2.08688
4318674	2.08688
4344082	2.08688
4312885	2.08688
4302452	2.08688
4416120	2.08688
4330916	2.08688
4426702	2.08688
4322456	2.08688
4451262	2.08688
4446747	2.08688
4443376	2.08688
4329528	2.08688
4417957	2.08688
4335722	2.08688
4441322	2.08688
4462520	2.08688
4482122	2.08688
4314335	2.08688
4374679	2.08688
4472053	2.08688
4351367	2.08688
4312334	2.08688
4300902	2.08688
4403094	2.08688
4334104	2.08688
4298593	2.08688
4306389	2.08688
4442094	2.08688
4326793	2.08688
4321593	2.08688
4300194	2.08688
4323924	2.08688
4327421	2.08688
4406029	2.08688
4421972	2.08688
4433986	2.08688
4354319	2.08688
4371907	2.08688
4324945	2.08688
4332920	2.08688
4361540	2.08688
4331442	2.08688
4294637	2.08688
4417507	2.08688
4399011	2.08688
4303591	2.08688
865957	2.08688
942535	2.08688
427923	2.08688
4436904	2.08688
4431361	2.08688
4425763	2.08688
1096261	2.08688
4366081	2.08688
4439337	2.08688
4416752	2.08688
4352558	2.08688
4400299	2.08688
3401696	2.08688
2162878	2.08688
4263510	2.08688
4309323	2.08688
4413826	2.08688
4439182	2.08688
4468106	2.08688
4309324	2.08688
908322	2.08688
4316835	2.08688
4308501	2.08688
4367869	2.08688
4417682	2.08688
4326792	2.08688
4373929	2.08688
4368748	2.08688
4317184	2.08688
4432105	2.08688
4375204	2.08688
4314975	2.08688
4360334	2.08688
4328129	2.08688
4354321	2.08688
4305811	2.08688
778937	2.08688
1069640	2.08688
4450445	2.08688
4321620	2.08688
4302522	2.08688
4423690	2.08688
4484220	2.08688
4454391	2.08688
4309353	2.08688
4296832	2.08688
4359333	2.08688
4457028	2.08688
4457036	2.08688
4321564	2.08688
4483677	2.08688
4468601	2.08688
4468595	2.08688
4306075	2.08688
4455935	2.08688
4379994	2.08688
4479628	2.08688
4302479	2.08688
4402003	2.08688
4448419	2.08688
4355851	2.08688
4346628	2.08688
4358128	2.08688
4306073	2.08688
4296604	2.08688
4423117	2.08688
4396278	2.08688
4439833	2.08688
4443330	2.08688
4425559	2.08688
4346900	2.08688
4297737	2.08688
4394206	2.08688
4394201	2.08688
4481633	2.08688
4362574	2.08688
4426527	2.08688
4389118	2.08688
4464264	2.08688
4336806	2.08688
4374435	2.08688
4435622	2.08688
4433641	2.08688
4459514	2.08688
4432587	2.08688
4477359	2.08688
4386215	2.08688
4298490	2.08688
4427583	2.08688
4392886	2.08688
4299943	2.08688
4370424	2.08688
4332967	2.08688
4465579	2.08688
4300446	2.08688
4472823	2.08688
4409987	2.08688
4441963	2.08688
4343964	2.08688
4317783	2.08688
4298995	2.08688
4448007	2.08688
4431359	2.08688
4360326	2.08688
4435258	2.08688
4308413	2.08688
4438391	2.08688
4310591	2.08688
1015538	2.08688
976127	2.08688
936343	2.08688
1020643	2.08688
951468	2.08688
1095874	2.08688
881826	2.08688
1091793	2.08688
897768	2.08688
713242	2.08688
871951	2.08688
863338	2.08688
1027235	2.08688
924422	2.08688
965191	2.08688
988876	2.08688
961627	2.08688
920399	2.08688
1049955	2.08688
1001195	2.08688
998185	2.08688
1072694	2.08688
923488	2.08688
1094028	2.08688
1067453	2.08688
913531	2.08688
1018005	2.08688
940024	2.08688
1083019	2.08688
941222	2.08688
1083802	2.08688
951621	2.08688
1002916	2.08688
861846	2.08688
149553	2.08688
915145	2.08688
4334101	2.08688
1026613	2.08688
4367427	2.08688
4393184	2.08688
4331339	2.08688
4433985	2.08688
1087882	2.08688
4316381	2.08688
4311248	2.08688
4384445	2.08688
4312625	2.08688
4445459	2.08688
4442623	2.08688
4331218	2.08688
4300901	2.08688
4422589	2.08688
4320599	2.08688
4340545	2.08688
4456418	2.08688
4429366	2.08688
4455844	2.08688
4475828	2.08688
999046	2.08688
677769	2.08688
1029720	2.08688
4325299	2.08688
4330540	2.08688
952534	2.08688
4374638	2.08688
4374639	2.08688
4314243	2.08688
3871494	2.08688
4439565	2.08688
4448865	2.08688
4374381	2.08688
4298155	2.08688
1041805	2.08688
2706302	2.08688
4477696	2.08688
2654263	2.08688
4430193	2.08688
4460686	2.08688
4427254	2.08688
4441490	2.08688
1011345	2.08688
1021045	2.08688
852158	2.08688
911211	2.08688
871282	2.08688
722737	2.08688
683989	2.08688
855134	2.08688
1025419	2.08688
940352	2.08688
1082183	2.08688
1036275	2.08688
882534	2.08688
628698	2.08688
956345	2.08688
736320	2.08688
867294	2.08688
626504	2.08688
872335	2.08688
732815	2.08688
653127	2.08688
721977	2.08688
624419	2.08688
721592	2.08688
952179	2.08688
719840	2.08688
513807	2.08688
3597999	2.08688
4467297	2.08688
969543	2.08688
4355378	2.08688
561392	2.08688
546455	2.08688
1022015	2.08688
872907	2.08688
1036168	2.08688
1049258	2.08688
1100672	2.08688
888523	2.08688
1017895	2.08688
687180	2.08688
1001635	2.08688
914096	2.08688
979955	2.08688
867713	2.08688
1044715	2.08688
918427	2.08688
885501	2.08688
956243	2.08688
1099215	2.08688
898556	2.08688
1017768	2.08688
1016278	2.08688
1093348	2.08688
1022964	2.08688
886853	2.08688
1073454	2.08688
979677	2.08688
897308	2.08688
1102037	2.08688
879919	2.08688
921855	2.08688
1082782	2.08688
900684	2.08688
918724	2.08688
1020469	2.08688
903460	2.08688
984198	2.08688
952371	2.08688
1069557	2.08688
863120	2.08688
750942	2.08688
1049802	2.08688
616481	2.08688
1103466	2.08688
757994	2.08688
905268	2.08688
743237	2.08688
923494	2.08688
698001	2.08688
1041690	2.08688
633411	2.08688
924687	2.08688
796695	2.08688
997479	2.08688
787268	2.08688
388260	2.08688
498525	2.08688
498631	2.08688
498661	2.08688
499056	2.08688
315714	2.08688
327653	2.08688
1100211	2.08688
1019293	2.08688
976401	2.08688
966488	2.08688
949617	2.08688
4455656	2.08688
4366786	2.08688
1647107	2.08688
4324016	2.08688
4404220	2.08688
4310777	2.08688
4427988	2.08688
4467165	2.08688
4303565	2.08688
4417938	2.08688
4366254	2.08688
4326177	2.08688
4364632	2.08688
4351506	2.08688
4411721	2.08688
4319852	2.08688
4334995	2.08688
4433800	2.08688
4443955	2.08688
4436331	2.08688
4421958	2.08688
4357343	2.08688
4459968	2.08688
4309350	2.08688
4442171	2.08688
4311584	2.08688
4436653	2.08688
4461010	2.08688
4461009	2.08688
4419728	2.08688
4390401	2.08688
4295504	2.08688
4447620	2.08688
4296398	2.08688
4391540	2.08688
4438163	2.08688
4319525	2.08688
4346225	2.08688
4353409	2.08688
4305543	2.08688
4319645	2.08688
4368852	2.08688
4304129	2.08688
4432508	2.08688
4394701	2.08688
4394709	2.08688
4311411	2.08688
4316547	2.08688
4354172	2.08688
4294638	2.08688
4294642	2.08688
4436330	2.08688
4316844	2.08688
4295747	2.08688
4475004	2.08688
4455813	2.08688
4379936	2.08688
4302376	2.08688
4461873	2.08688
4457140	2.08688
4457139	2.08688
4473159	2.08688
4334048	2.08688
4306340	2.08688
4294581	2.08688
4375047	2.08688
4345682	2.08688
4383623	2.08688
4373741	2.08688
4461836	2.08688
4313623	2.08688
4299849	2.08688
4304182	2.08688
4474955	2.08688
4307847	2.08688
4318826	2.08688
4416682	2.08688
4318449	2.08688
4302169	2.08688
4302176	2.08688
4359009	2.08688
4407728	2.08688
4436647	2.08688
4294957	2.08688
4430585	2.08688
4297755	2.08688
4350178	2.08688
4467706	2.08688
4398911	2.08688
4362448	2.08688
4411276	2.08688
4411273	2.08688
4363850	2.08688
4306979	2.08688
4344481	2.08688
4303290	2.08688
4323928	2.08688
4451777	2.08688
4454255	2.08688
4457027	2.08688
4386659	2.08688
4418552	2.08688
4418559	2.08688
4335020	2.08688
4483551	2.08688
4445789	2.08688
4467360	2.08688
4328015	2.08688
4316978	2.08688
4322308	2.08688
4351491	2.08688
4386982	2.08688
4442553	2.08688
4320553	2.08688
4373442	2.08688
4427874	2.08688
4296960	2.08688
4386863	2.08688
4402480	2.08688
4302974	2.08688
4349814	2.08688
4438536	2.08688
1086509	2.08688
789424	2.08688
4319647	2.08688
4319649	2.08688
4299450	2.08688
4299452	2.08688
4446358	2.08688
4296080	2.08688
1029519	2.08688
4309716	2.08688
4317339	2.08688
4324141	2.08688
4320602	2.08688
930154	2.08688
925969	2.08688
1083866	2.08688
916851	2.08688
1074041	2.08688
862223	2.08688
954515	2.08688
873506	2.08688
871238	2.08688
1037535	2.08688
1045311	2.08688
855728	2.08688
1046510	2.08688
892616	2.08688
1033210	2.08688
908644	2.08688
1005962	2.08688
1054978	2.08688
1082058	2.08688
980595	2.08688
1040553	2.08688
965037	2.08688
899334	2.08688
926296	2.08688
797461	2.08688
1023039	2.08688
700019	2.08688
417911	2.08688
389220	2.08688
453231	2.08688
384239	2.08688
1075685	2.08688
963074	2.08688
424171	2.08688
4473129	2.08688
4331714	2.08688
3641998	2.08688
4317760	2.08688
4335515	2.08688
694789	2.08688
1824103	2.08688
3195698	2.08688
3014528	2.08688
4405967	2.08688
4356923	2.08688
1018991	2.08688
1019740	2.08688
872952	2.08688
937575	2.08688
1089887	2.08688
937085	2.08688
935917	2.08688
1097781	2.08688
914468	2.08688
905894	2.08688
931738	2.08688
1030746	2.08688
962936	2.08688
727609	2.08688
1053800	2.08688
721946	2.08688
945588	2.08688
668753	2.08688
905945	2.08688
676748	2.08688
985415	2.08688
617608	2.08688
924100	2.08688
645118	2.08688
984367	2.08688
672405	2.08688
1037499	2.08688
637610	2.08688
988768	2.08688
695235	2.08688
1083782	2.08688
742435	2.08688
1065487	2.08688
616573	2.08688
422550	2.08688
371864	2.08688
413519	2.08688
461128	2.08688
1084317	2.08688
4312340	2.08688
903464	2.08688
533937	2.08688
4466748	2.08688
4365909	2.08688
4350032	2.08688
1053335	2.08688
4361722	2.08688
4482803	2.08688
884690	2.08688
1003521	2.08688
1005786	2.08688
1046141	2.08688
1059680	2.08688
225066	2.08688
223001	2.08688
222781	2.08688
218203	2.08688
221265	2.08688
219040	2.08688
217671	2.08688
217361	2.08688
219421	2.08688
218487	2.08688
226890	2.08688
224051	2.08688
224353	2.08688
227137	2.08688
218234	2.08688
225601	2.08688
2667445	2.08688
3418465	2.08688
2256185	2.08688
2697483	2.08688
1811951	2.08688
4419474	2.08688
2676428	2.08688
4389551	2.08688
4480402	2.08688
4318446	2.08688
4326784	2.08688
4386656	2.08688
4409834	2.08688
4336987	2.08688
4429488	2.08688
4434604	2.08688
4470080	2.08688
4445731	2.08688
4366077	2.08688
4441691	2.08688
4317189	2.08688
4352751	2.08688
4314382	2.08688
4473423	2.08688
4484063	2.08688
4477221	2.08688
4431724	2.08688
4294600	2.08688
4386719	2.08688
4300951	2.08688
4438504	2.08688
947826	2.08688
898827	2.08688
898515	2.08688
1059816	2.08688
1092393	2.08688
1075585	2.08688
989717	2.08688
996685	2.08688
1022297	2.08688
980314	2.08688
647370	2.08688
1005446	2.08688
648406	2.08688
404779	2.08688
372234	2.08688
924983	2.08688
649637	2.08688
874043	2.08688
4383918	2.08688
4299044	2.08688
924946	2.08688
1010429	2.08688
1054108	2.08688
898852	2.08688
1073603	2.08688
960185	2.08688
1000235	2.08688
1084096	2.08688
907565	2.08688
935340	2.08688
1036435	2.08688
888036	2.08688
606265	2.08688
1006883	2.08688
622398	2.08688
973859	2.08688
616366	2.08688
1070201	2.08688
796388	2.08688
978994	2.08688
776437	2.08688
976037	2.08688
643370	2.08688
1015604	2.08688
795723	2.08688
1092870	2.08688
680017	2.08688
1029195	2.08688
721071	2.08688
941966	2.08688
681068	2.08688
896732	2.08688
729264	2.08688
953054	2.08688
741407	2.08688
946994	2.08688
1000245	2.08688
624833	2.08688
730258	2.08688
1098289	2.08688
635973	2.08688
948725	2.08688
666740	2.08688
970623	2.08688
691502	2.08688
1050666	2.08688
616371	2.08688
856545	2.08688
723422	2.08688
895829	2.08688
665324	2.08688
448711	2.08688
389919	2.08688
396287	2.08688
342453	2.08688
4411285	2.08688
4464008	2.08688
4343559	2.08688
4354057	2.08688
4382725	2.08688
4430467	2.08688
1049403	2.08688
959063	2.08688
885768	2.08688
778696	2.08688
883791	2.08688
682273	2.08688
1017095	2.08688
729597	2.08688
898387	2.08688
761854	2.08688
942566	2.08688
728591	2.08688
317309	2.08688
4394458	2.08688
2291414	2.08688
878090	2.08688
4375209	2.08688
4362575	2.08688
4422652	2.08688
899894	2.08688
862781	2.08688
729861	2.08688
4401864	2.08688
955019	2.08688
4402504	2.08688
1103501	2.08688
2738558	2.08688
4450972	2.08688
4464388	2.08688
350971	2.08688
950921	2.08688
951492	2.08688
933307	2.08688
874810	2.08688
1057892	2.08688
985845	2.08688
944586	2.08688
1103680	2.08688
859333	2.08688
1045968	2.08688
939152	2.08688
763165	2.08688
717032	2.08688
499049	2.08688
501652	2.08688
326664	2.08688
981141	2.08688
940033	2.08688
1052819	2.08688
1087290	2.08688
893913	2.08688
1077246	2.08688
1006591	2.08688
891828	2.08688
773764	2.08688
908145	2.08688
663860	2.08688
1012336	2.08688
745178	2.08688
876654	2.08688
742743	2.08688
1045134	2.08688
645603	2.08688
961133	2.08688
731299	2.08688
446322	2.08688
498590	2.08688
325457	2.08688
1071545	2.08688
953983	2.08688
4186239	2.08688
2058174	2.08688
4460528	2.08688
4307241	2.08688
1087194	2.08688
4320756	2.08688
2176888	2.08688
3917524	2.08688
4481000	2.08688
4405865	2.08688
4314558	2.08688
4337742	2.08688
683920	2.08688
3227818	2.08688
3038733	2.08688
851933	2.08688
242638	2.08688
89812	2.08688
757683	2.08688
883852	2.08688
1133270	2.08688
107276	2.08688
4438119	2.08688
1140526	2.08688
4342182	2.08688
554640	2.08688
4337469	2.08688
4385331	2.08688
254874	2.08688
243568	2.08688
513256	2.08688
252278	2.08688
211893	2.08688
556078	2.08688
357882	2.08688
363140	2.08688
858855	2.08688
1058649	2.08688
947270	2.08688
933794	2.08688
130690	2.08688
224495	2.08688
224631	2.08688
222774	2.08688
220380	2.08688
226844	2.08688
684177	2.08688
226553	2.08688
226317	2.08688
217924	2.08688
888867	2.08688
750630	2.08688
427172	2.08688
227316	2.08688
3875219	2.08688
4325085	2.08688
3709600	2.08688
4465891	2.08688
620647	2.08688
728851	2.08688
703305	2.08688
720428	2.08688
769059	2.08688
728272	2.08688
692656	2.08688
690743	2.08688
638594	2.08688
654371	2.08688
735739	2.08688
757739	2.08688
763887	2.08688
677227	2.08688
642044	2.08688
4395538	2.08688
722210	2.08688
641998	2.08688
733060	2.08688
680938	2.08688
617204	2.08688
706135	2.08688
219647	2.08688
4396801	2.08688
796124	2.08688
2759207	2.08688
4347927	2.08688
740532	2.08688
4442563	2.08688
764810	2.08688
3226645	2.08688
4053637	2.08688
4407613	2.08688
2711704	2.08688
3635445	2.08688
758801	2.08688
752640	2.08688
4464073	2.08688
4454590	2.08688
1902029	2.08688
3647736	2.08688
3588733	2.08688
4139856	2.08688
1971816	2.08688
1733272	2.08688
618868	2.08688
690787	2.08688
2631468	2.08688
2631465	2.08688
4251478	2.08688
4384629	2.08688
4108574	2.08688
4472479	2.08688
616336	2.08688
4436458	2.08688
1931218	2.08688
2961021	2.08688
4373042	2.08688
2486729	2.08688
4428008	2.08688
4399707	2.08688
4129263	2.08688
4388814	2.08688
3406588	2.08688
3483868	2.08688
297668	2.08688
4384633	2.08688
4331664	2.08688
4077368	2.08688
4426444	2.08688
3785402	2.08688
2900641	2.08688
2746058	2.08688
2746064	2.08688
2746062	2.08688
2637309	2.08688
4433104	2.08688
4464377	2.08688
2097732	2.08688
1786200	2.08688
4416350	2.08688
4383582	2.08688
4466970	2.08688
2191689	2.08688
4158930	2.08688
2484731	2.08688
2327505	2.08688
4352401	2.08688
4480518	2.08688
2077599	2.08688
3079825	2.08688
4466331	2.08688
4335261	2.08688
2251860	2.08688
4340566	2.08688
4367342	2.08688
4011353	2.08688
4403019	2.08688
4426995	2.08688
2352444	2.08688
4367359	2.08688
3232689	2.08688
4468081	2.08688
2360306	2.08688
4330788	2.08688
3231400	2.08688
2511363	2.08688
4349901	2.08688
3802013	2.08688
1844743	2.08688
1596749	2.08688
1916958	2.08688
4377719	2.08688
2842851	2.08688
768047	2.08688
2443151	2.08688
4328913	2.08688
4328914	2.08688
4411720	2.08688
4343450	2.08688
3658157	2.08688
3238990	2.08688
4460947	2.08688
4070771	2.08688
4070765	2.08688
2340973	2.08688
4366601	2.08688
3727557	2.08688
4174107	2.08688
4344682	2.08688
2826282	2.08688
2658864	2.08688
3153133	2.08688
2175573	2.08688
4475879	2.08688
4372825	2.08688
4440933	2.08688
2065116	2.08688
4420844	2.08688
4259542	2.08688
4390129	2.08688
4027663	2.08688
1658664	2.08688
1603165	2.08688
4403438	2.08688
4475843	2.08688
1727060	2.08688
3684924	2.08688
1952444	2.08688
4392695	2.08688
3871463	2.08688
4446609	2.08688
2240850	2.08688
1907392	2.08688
3459363	2.08688
4330789	2.08688
1773908	2.08688
4466329	2.08688
4012300	2.08688
3410592	2.08688
3146811	2.08688
2635160	2.08688
1934386	2.08688
3955878	2.08688
3253155	2.08688
4454551	2.08688
4415012	2.08688
4410217	2.08688
4475379	2.08688
4416176	2.08688
4445858	2.08688
4401882	2.08688
2174271	2.08688
3423342	2.08688
1993515	2.08688
4428301	2.08688
1773906	2.08688
3786228	2.08688
1789849	2.08688
4347140	2.08688
2658861	2.08688
3871496	2.08688
3722226	2.08688
4341568	2.08688
4469608	2.08688
3504770	2.08688
4148066	2.08688
2898359	2.08688
3314178	2.08688
3306865	2.08688
3605005	2.08688
4328375	2.08688
4369989	2.08688
3626008	2.08688
4394981	2.08688
4413565	2.08688
1717525	2.08688
4406581	2.08688
4403365	2.08688
2176654	2.08688
3336034	2.08688
3307014	2.08688
2681448	2.08688
4462546	2.08688
2885476	2.08688
4425683	2.08688
3294559	2.08688
4481640	2.08688
3840013	2.08688
4352709	2.08688
4392428	2.08688
2711709	2.08688
4357228	2.08688
4396540	2.08688
3697129	2.08688
2362693	2.08688
1594906	2.08688
700260	2.08688
3798550	2.08688
1759058	2.08688
4259249	2.08688
2766633	2.08688
1793254	2.08688
4464656	2.08688
2221454	2.08688
3241878	2.08688
2200213	2.08688
4469795	2.08688
1990976	2.08688
2607723	2.08688
4404672	2.08688
3776596	2.08688
4384425	2.08688
2149958	2.08688
4434295	2.08688
3347452	2.08688
4403424	2.08688
2163945	2.08688
2471334	2.08688
4093002	2.08688
3345629	2.08688
3894464	2.08688
3798553	2.08688
4461051	2.08688
4392416	2.08688
2399660	2.08688
3525777	2.08688
4192856	2.08688
3168276	2.08688
4394454	2.08688
4259335	2.08688
4457587	2.08688
4429042	2.08688
2189875	2.08688
4426062	2.08688
1955868	2.08688
4331521	2.08688
3352733	2.08688
1743523	2.08688
4442613	2.08688
2490250	2.08688
4470121	2.08688
4259336	2.08688
4446365	2.08688
4454597	2.08688
3239391	2.08688
2392673	2.08688
1661569	2.08688
2149966	2.08688
4476638	2.08688
1725340	2.08688
3269885	2.08688
4401879	2.08688
3643910	2.08688
4400297	2.08688
3230739	2.08688
3241753	2.08688
4410450	2.08688
4192855	2.08688
4386286	2.08688
4423511	2.08688
4334683	2.08688
1927864	2.08688
2078444	2.08688
3815845	2.08688
4470363	2.08688
1604059	2.08688
3288333	2.08688
4442813	2.08688
4423304	2.08688
4423302	2.08688
2598541	2.08688
3895093	2.08688
1926031	2.08688
3661510	2.08688
1535276	2.08688
4477800	2.08688
2219441	2.08688
1808407	2.08688
4403781	2.08688
3123014	2.08688
4444451	2.08688
3108402	2.08688
2221458	2.08688
3754345	2.08688
4333715	2.08688
4375230	2.08688
4387020	2.08688
4368864	2.08688
3658277	2.08688
4474918	2.08688
4363662	2.08688
3632720	2.08688
2238406	2.08688
3623198	2.08688
4440029	2.08688
2839550	2.08688
1759718	2.08688
1759716	2.08688
2296870	2.08688
3138067	2.08688
2953445	2.08688
4359721	2.08688
1574954	2.08688
2325549	2.08688
4482793	2.08688
4403431	2.08688
2441416	2.08688
4429742	2.08688
2210404	2.08688
1888458	2.08688
4421659	2.08688
1630431	2.08688
3525774	2.08688
1854310	2.08688
4251316	2.08688
4354133	2.08688
2930936	2.08688
2798533	2.08688
4361773	2.08688
4075148	2.08688
1604058	2.08688
2848893	2.08688
3494117	2.08688
4387260	2.08688
1890228	2.08688
2058171	2.08688
2271535	2.08688
4461975	2.08688
4483027	2.08688
4186762	2.08688
4361975	2.08688
4460546	2.08688
3230899	2.08688
2528263	2.08688
3347419	2.08688
2548158	2.08688
4438810	2.08688
4351813	2.08688
4331129	2.08688
4461053	2.08688
4400298	2.08688
4209390	2.08688
3207324	2.08688
4332254	2.08688
4352859	2.08688
4376079	2.08688
2208655	2.08688
4378854	2.08688
3876485	2.08688
3907624	2.08688
4462775	2.08688
4336825	2.08688
874534	2.08688
157241	2.08688
3994865	2.08688
3972443	2.08688
2706303	2.08688
4430407	2.08688
4377716	2.08688
4472402	2.08688
3276387	2.08688
4280199	2.08688
2493618	2.08688
4431605	2.08688
2706299	2.08688
4362040	2.08688
2115795	2.08688
4462549	2.08688
4027266	2.08688
4259254	2.08688
4398485	2.08688
4399600	2.08688
4399605	2.08688
3907636	2.08688
4438213	2.08688
1770644	2.08688
2548161	2.08688
218492	2.08688
4340436	2.08688
3090683	2.08688
646226	2.08688
775231	2.08688
4425238	2.08688
4321139	2.08688
3868406	2.08688
4388459	2.08688
4413004	2.08688
4382088	2.08688
4317583	2.08688
4470631	2.08688
4398721	2.08688
4443291	2.08688
4307835	2.08688
4416887	2.08688
4428123	2.08688
4443573	2.08688
4369056	2.08688
4297022	2.08688
4429577	2.08688
4300835	2.08688
4350500	2.08688
4431471	2.08688
4472045	2.08688
4316599	2.08688
4305610	2.08688
4305607	2.08688
4464009	2.08688
4464013	2.08688
